Date,Avg Top Performers,Avg Bottom Performers
2004-01,-1.406,5.343999999999999
2004-02,5.804,2.477
2004-03,7.726999999999999,-0.18000000000000002
2004-04,-5.058,-1.6270000000000002
2004-05,2.175,1.6639999999999997
2004-06,7.928999999999999,4.022
2004-07,-2.1420000000000003,-8.216000000000001
2004-08,0.015000000000000036,1.5810000000000002
2004-09,4.380000000000001,5.394
2004-10,3.7070000000000007,3.651999999999999
2004-11,7.935,4.442
2004-12,5.122999999999999,4.662000000000001
2005-01,2.3689999999999993,-5.643
2005-02,5.745,2.7239999999999998
2005-03,-5.311,-3.275
2005-04,-0.47200000000000025,-1.7879999999999998
2005-05,4.688000000000001,4.366
2005-06,2.632,0.776
2005-07,6.264,12.468999999999998
2005-08,-1.8229999999999997,-0.6050000000000001
2005-09,3.536,-3.8560000000000003
2005-10,-3.6659999999999995,3.0189999999999997
2005-11,6.441,2.838
2005-12,0.005000000000000071,-1.4560000000000002
2006-01,12.373000000000001,6.169
2006-02,3.2369999999999997,1.5979999999999999
2006-03,5.915000000000001,-0.5030000000000001
2006-04,-3.2269999999999994,0.9850000000000001
2006-05,-3.588,-1.5770000000000002
2006-06,5.365,-2.446
2006-07,-2.1420000000000003,-2.004
2006-08,-0.501,5.466
2006-09,-0.1869999999999999,1.8560000000000005
2006-10,7.008,3.133
2006-11,1.116,6.714999999999999
2006-12,-3.282,0.4600000000000001
2007-01,9.114,5.624999999999999
2007-02,0.1630000000000001,-1.523
2007-03,2.603,1.064
2007-04,5.458,4.086
2007-05,-0.2450000000000002,3.9909999999999997
2007-06,-5.188,-2.957
2007-07,-3.6719999999999997,-9.201
2007-08,0.959,-2.58
2007-09,4.104,-2.1209999999999996
2007-10,2.782,0.9959999999999999
2007-11,-3.589,-6.638
2007-12,3.245,1.768
2008-01,-5.672000000000001,6.203
2008-02,-2.221,-1.2460000000000009
2008-03,-0.6860000000000002,0.2710000000000002
2008-04,8.112000000000002,2.6250000000000004
2008-05,-1.0539999999999998,0.05500000000000016
2008-06,-6.447,-14.76
2008-07,-4.691000000000001,5.436000000000001
2008-08,3.374,7.601999999999999
2008-09,-14.023,-3.446
2008-10,-22.54,-22.62
2008-11,-5.968,-6.764
2008-12,0.08699999999999974,8.785
2009-01,-10.807000000000002,-13.294
2009-02,-13.572,-9.648
2009-03,10.134999999999998,9.625
2009-04,8.334,37.922000000000004
2009-05,3.3579999999999997,6.073
2009-06,-2.942999999999999,2.469
2009-07,17.311,10.407
2009-08,6.569,7.869999999999999
2009-09,5.3629999999999995,2.9739999999999998
2009-10,-5.077999999999999,-4.279
2009-11,9.223999999999998,3.982
2009-12,2.117,5.367999999999999
2010-01,-1.7109999999999999,1.559
2010-02,7.103,1.4810000000000003
2010-03,7.904000000000001,7.636000000000001
2010-04,2.3770000000000002,7.269999999999999
2010-05,-9.524,-8.588
2010-06,-7.013,-3.657
2010-07,13.053,7.347999999999999
2010-08,-3.373,-3.778999999999999
2010-09,11.22,7.016
2010-10,3.1109999999999998,3.439
2010-11,0.08500000000000019,1.022
2010-12,8.219,7.786000000000001
2011-01,4.703,0.998
2011-02,1.8679999999999999,2.0989999999999998
2011-03,6.522,0.481
2011-04,4.1579999999999995,3.094
2011-05,-2.7689999999999997,-1.0709999999999997
2011-06,0.76,-3.989
2011-07,-6.1579999999999995,-5.505999999999999
2011-08,-7.023000000000001,-4.555
2011-09,-6.881999999999998,-7.172
2011-10,9.836,16.517
2011-11,-2.214,-1.2160000000000002
2011-12,3.4510000000000005,5.670999999999999
2012-01,6.739,5.291
2012-02,2.069,5.511
2012-03,5.215999999999999,2.8559999999999994
2012-04,3.9869999999999997,2.0599999999999996
2012-05,-2.2529999999999997,-7.692
2012-06,2.282,3.1550000000000002
2012-07,2.043,-0.9420000000000002
2012-08,-3.8809999999999993,4.2860000000000005
2012-09,1.369,4.205
2012-10,-0.23700000000000004,2.402
2012-11,0.2639999999999999,4.484
2012-12,-1.1640000000000001,1.7400000000000002
2013-01,6.505,8.096
2013-02,2.884,3.7109999999999994
2013-03,3.284,3.965
2013-04,2.857,-2.097
2013-05,-2.6380000000000003,5.476999999999999
2013-06,0.30599999999999994,-2.237
2013-07,4.792,8.940999999999999
2013-08,-4.768000000000001,-1.7990000000000002
2013-09,3.279,4.7250000000000005
2013-10,4.860000000000001,3.575
2013-11,1.318,2.3299999999999996
2013-12,1.842,3.739
2014-01,0.020000000000000018,-3.647
2014-02,3.275,5.887
2014-03,-0.5990000000000001,1.3830000000000002
2014-04,0.042999999999999886,-1.9
2014-05,-1.2209999999999996,1.7700000000000002
2014-06,4.3580000000000005,3.425
2014-07,-4.515,-0.4539999999999999
2014-08,7.084999999999999,4.984
2014-09,-4.296,-4.1
2014-10,9.162,5.742
2014-11,3.8830000000000005,1.9960000000000004
2014-12,1.7740000000000002,-0.9389999999999998
2015-01,0.40099999999999997,-1.654
2015-02,2.786,7.023999999999999
2015-03,2.819,-1.1760000000000002
2015-04,-2.2560000000000002,2.846
2015-05,5.4910000000000005,2.04
2015-06,-2.862,-1.6910000000000003
2015-07,4.305000000000001,2.171
2015-08,-3.9299999999999997,-2.804
2015-09,-2.2,-3.9690000000000003
2015-10,7.517,8.926
2015-11,1.752,1.188
2015-12,-1.127,-4.6770000000000005
2016-01,-3.1990000000000003,-3.7920000000000003
2016-02,-0.04299999999999993,3.3879999999999995
2016-03,5.218999999999999,12.067
2016-04,-2.742,6.508
2016-05,6.090000000000001,1.6
2016-06,4.447,-4.4799999999999995
2016-07,2.3129999999999997,5.962999999999999
2016-08,-4.803000000000001,3.3850000000000002
2016-09,2.2600000000000002,0.96
2016-10,-1.017,-0.19200000000000017
2016-11,1.7430000000000003,13.298000000000002
2016-12,3.6879999999999997,0.3580000000000001
2017-01,3.8859999999999992,2.682
2017-02,4.857000000000001,3.522
2017-03,2.131,-0.04600000000000004
2017-04,2.373,0.893
2017-05,5.102,-1.2109999999999999
2017-06,-2.2270000000000003,2.605
2017-07,1.394,0.6469999999999999
2017-08,4.4319999999999995,0.17599999999999988
2017-09,-2.525,5.273000000000001
2017-10,2.315,2.027
2017-11,3.335,2.7649999999999997
2017-12,-2.974,2.1340000000000003
2018-01,2.971,5.865
2018-02,-4.772,-4.34
2018-03,-0.43999999999999995,-0.545
2018-04,-2.919,-3.2619999999999996
2018-05,3.3240000000000003,0.7070000000000001
2018-06,3.450999999999999,2.267
2018-07,2.85,2.548
2018-08,3.5010000000000003,1.813
2018-09,-0.4750000000000002,-1.468
2018-10,-2.9910000000000005,-9.939
2018-11,1.764,5.8
2018-12,-5.726999999999999,-9.167
2019-01,4.27,14.524000000000001
2019-02,2.0060000000000002,3.565
2019-03,3.402,0.15
2019-04,0.3619999999999999,2.633
2019-05,-0.9220000000000003,-8.492
2019-06,5.235,9.379999999999999
2019-07,2.9600000000000004,-0.6699999999999999
2019-08,0.642,-4.794
2019-09,1.2890000000000001,7.455999999999999
2019-10,1.064,6.4719999999999995
2019-11,-1.652,3.4160000000000004
2019-12,1.1049999999999998,1.033
2020-01,5.9,-8.133
2020-02,-8.872,-8.383000000000001
2020-03,-9.249,-20.855
2020-04,8.437,20.395999999999997
2020-05,9.319,4.458
2020-06,3.4910000000000005,3.1020000000000003
2020-07,11.004,-0.9180000000000001
2020-08,0.6460000000000001,2.8619999999999997
2020-09,-2.115,-3.119999999999999
2020-10,-1.762,4.424
2020-11,5.061,20.523000000000003
2020-12,3.721,1.964
2021-01,-5.787,-1.004
2021-02,-3.025000000000001,14.232
2021-03,4.305000000000001,9.911
2021-04,4.956999999999999,5.078000000000001
2021-05,0.7629999999999997,5.159000000000001
2021-06,-1.0230000000000001,-5.473
2021-07,2.398,1.3670000000000002
2021-08,0.13800000000000018,4.454000000000001
2021-09,-7.394,-5.658
2021-10,11.028999999999998,6.713000000000001
2021-11,2.9899999999999993,-2.96
2021-12,7.223999999999999,7.523999999999999
2022-01,-10.846,-0.917
2022-02,-3.406,-3.5629999999999997
2022-03,3.531,0.16500000000000026
2022-04,-8.497,-5.338
2022-05,-2.029,2.019
2022-06,-8.981,-10.767000000000001
2022-07,13.213,5.345000000000001
2022-08,-5.3149999999999995,-7.073
2022-09,-7.292999999999999,-9.281
2022-10,8.892,5.034000000000001
2022-11,5.444000000000001,8.818000000000001
2022-12,-5.973000000000001,-6.197
2023-01,7.464000000000001,10.187000000000001
2023-02,-3.349,-6.528999999999999
2023-03,-1.275,-3.781
2023-04,0.8479999999999996,2.515
2023-05,-6.806,-7.099000000000001
2023-06,9.001000000000001,11.754999999999999
2023-07,3.875000000000001,5.700000000000001
2023-08,-2.836,-4.085
2023-09,-4.619,-6.434
2023-10,-0.783,-5.715
2023-11,8.314,10.57
2023-12,2.791,11.948
